pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,st_teff,st_rad,pl_density,interior_esi,surface_esi,habitability_index
Kepler-1016 b,2.18,5.39,1540.0,0.03044,5821.0,1.0,2.868320381338488,0.7154753722732742,0.0008924048776642773,0.02526843311456677
Qatar-2 b,14.056,792.635,1344.0,0.02153,4645.0,0.776,1.5736073462978308,0.36446075658426236,0.0017012461481934263,0.024900551365514743
TOI-2145 b,12.24020692,1805.26535176,1484.0,0.1117,6206.0,2.75,5.427291430186162,0.5811521288220007,0.0010650497997467556,0.024878825503312503
K2-60 b,7.655747,135.39558,1400.0,0.045,5500.0,1.12,1.6636047165006977,0.43667174680351245,0.001403940663862511,0.024760073144022125
HD 134060 b,3.16,10.1,1473.18,0.0444,5966.0,1.164285,1.764690307832831,0.5511881629466685,0.0011027957996008904,0.024654573427405253
HATS-69 b,10.592505,183.38791,1295.7,0.03211,5137.0,0.8785,0.8507129473014875,0.29930391304184834,0.0020188150412294064,0.02458127827326524
TOI-5630 b,2.37117553,6.22,1541.0,,5385.64,0.933361,2.572217245797216,0.6767256991958792,0.0008896357940658302,0.024536491288871767
NGTS-16 b,14.57167491,211.99154747,1177.0,0.0523,5550.0,1.213,0.3777448034097899,0.1857408896763518,0.0031483248864934924,0.02418207322392976
Kepler-1339 b,0.71,0.285,1642.0,0.02356,5586.0,0.93,4.39013816423047,0.8894204145061781,0.0006555802722213959,0.024147183634147213
K2-308 b,9.916,70.6,1213.76,,6100.0,1.24,0.39921193924456694,0.21128664983478723,0.0027331024717787023,0.02403056522259304
Kepler-650 b,2.96,9.06,1507.0,0.0421,5849.0,1.35,1.9260228668132158,0.5789326657530377,0.0009897571274511416,0.0239374754776555
Kepler-1264 b,1.18,1.76,1677.0,0.01839,5791.0,0.98,5.905749480178599,0.9574932727247484,0.0005920001836138225,0.023808321932930317
Kepler-1091 b,1.46,2.73,1664.0,0.0252,5851.0,1.03,4.836291330567889,0.9093528615124412,0.0006147283234694245,0.02364328572765779
V830 Tau b,14.0,222.481,1213.95,0.057,4250.0,2.0,0.44700995532800286,0.20414471106036758,0.002731130466537282,0.023612408601398974
Gaia-2 b,14.81827249,259.66580852,1213.23,0.0467,5720.0,1.064,0.439977443793667,0.1995050260425421,0.0027386122091982803,0.023374492510352535
HAT-P-29 b,13.11453,279.6904,1281.0,0.0667,6087.0,1.3,0.6836404349601499,0.2553473787749014,0.002129014400798021,0.023316051265550777
Kepler-1934 b,0.91307734,0.702,1700.0,0.02466,5925.0,1.035,5.084201937193781,0.9654130467382528,0.0005541695414193962,0.023130121171131803
TOI-3135 b,13.65253849,327.36325921,1292.0,0.04756,5890.0,0.985,0.7092479375691043,0.25709086234629935,0.0020459057936150294,0.022934334190461644
DMPP-1 d,2.02,4.72,1632.0,0.04467,6196.0,1.26,3.1571576226438336,0.7505888136564639,0.0006752030256012932,0.022512215305547555
TOI-375 b,10.77183045,236.78216321,1373.0,0.099,5259.9,2.9,1.0444528314431791,0.32727481429974065,0.0015388986814469014,0.022441986993059472
TOI-5126 b,4.74,20.2,1442.0,0.06519,6150.0,1.241,1.0457424046416777,0.4018409812868566,0.0012207223680554466,0.022148053509467056
Kepler-1356 b,1.53,2.96,1714.0,0.0136,5106.0,0.78,4.556441440802113,0.8867095838458818,0.0005325378573472804,0.0217303111314722
HAT-P-51 b,13.50682174,97.57332095,1168.2,0.05042,5453.0,0.995,0.2183131804437463,0.14343659321860672,0.0032584995466067457,0.021619159881217546
NGTS-4 b,3.18,20.6,1650.0,0.019,5143.0,0.84,3.5317848146249764,0.7102157390533878,0.0006403650106276031,0.021325977334856513
Kepler-656 b,3.12,9.91,1569.0,0.02231,5281.0,0.82,1.798946496492281,0.5570207108973603,0.0008160617248758593,0.021320489725296585
TOI-1768.01,3.453,11.8,1566.0,0.076381,5994.0,1.1,1.580158482206922,0.5166334182592104,0.0008235919348863316,0.020627532973456677
Kepler-1297 b,0.97,0.871,1790.0,0.0283,5818.0,0.99,5.261521225357933,0.9832818183896687,0.00043109491460996657,0.020588535439322216
CoRoT-7 b,1.68135,4.07660518,1756.0,0.017016,5275.0,0.83,4.728600696161147,0.8815908748648006,0.00047337163257343725,0.020428414321640227
WASP-177 b,17.71022,161.45764,1142.0,0.03957,5017.0,0.885,0.16024891817824632,0.1136816470038274,0.0036144784228678097,0.020270665015519572
HD 217786 c,2.61,7.31005336,1663.13,0.038,5966.0,1.27,2.266769704335135,0.6331701176466681,0.0006162857577686705,0.019753828129007174
K2-187 b,1.2,1.87,1815.0,0.0164,5438.0,0.83,5.966315880301855,0.9523046474315152,0.0004028348684010856,0.019586258379941195
Kepler-1427 b,1.1,1.37,1844.0,0.0197,5793.0,1.01,5.674804261357669,0.9783900224804826,0.00037274529936467726,0.01909686575919988
HATS-62 b,11.825495,56.89157,1237.0,0.04163,5416.0,0.933,0.18966985272866044,0.1381633873606122,0.0025038686901557253,0.018599542460450313
TOI-4495 b,2.483,7.7,1735.0,0.03957,6210.0,1.309,2.7731217750942116,0.6888781738229869,0.0005019279917146597,0.018594817512496167
Kepler-578 b,2.0,4.66,1774.0,0.0266,5334.0,0.83,3.211473215228147,0.7563734415711524,0.00045040972623145077,0.0184574633887434
TOI-4463 A b,13.26022417,252.35575516,1395.0,0.04036,5640.0,1.062,0.5967177957433142,0.23853262929676258,0.0014278453578320978,0.01845501848909578
CoRoT-17 b,11.43,772.29,1626.0,0.0461,5740.0,1.59,2.8513471439518425,0.4841214542441741,0.0006873091149268377,0.018241192072714348
TOI-1860 b,1.31,2.27,1885.0,0.0204,5752.0,0.94,5.566988763620885,0.9571184101318537,0.0003346052319105313,0.01789572092954089
Kepler-922 b,1.42,2.6,1876.0,0.01795,5671.0,0.93,5.006297906578608,0.9225756862737797,0.00034256732247677917,0.017777634337250436
HATS-8 b,9.785457,43.86054,1324.0,0.04667,5679.0,1.086,0.2580708844363406,0.1700648712548019,0.0018250270136851497,0.017617405714772553
K2-278 b,2.98,9.17,1711.0,0.0488,6747.0,1.61,1.9104202722314492,0.5762389929434983,0.0005370881584804249,0.017592360261336114
HATS-30 b,13.170575,224.38798,1414.0,0.04354,5943.0,1.061,0.541494133822671,0.22796875439326753,0.001339476886397004,0.01747452080403057
Kepler-1932 b,1.51482218,2.91,1891.0,0.0123,5278.0,0.815,4.615474939215174,0.891576376811053,0.00032941832777426313,0.017137724444398487
HATS-16 b,14.5717,1039.3041,1592.0,0.03744,5738.0,1.238,1.8519120205352892,0.3858031175296271,0.0007609503236170508,0.017134089037256602
HATS-41 b,14.90797,3082.951,1710.0,0.0583,6424.0,1.71,5.1300248195337215,0.5431052367879343,0.00053861510335425,0.017103352982522683
CoRoT-25 b,12.11,85.81,1330.0,0.0578,6040.0,1.19,0.266387503041497,0.16349015532016378,0.0017868095922423377,0.017091687387828573
WASP-151 b,13.30506009,100.43377661,1312.0,0.055,5871.0,1.181,0.2350918899398977,0.1495954185344506,0.001904393025730188,0.016878639510878722
WASP-190 b,12.89035,317.83,1500.0,0.0663,6400.0,1.6,0.818105163712449,0.27915332248171965,0.0010119877339295434,0.016807728526995507
Kepler-24 d,1.67,293.959,1305.0,0.051,5897.0,1.289,347.9731402132258,0.14402163451469172,0.0019525687026542107,0.016769380908623028
TOI-1294 b,10.12369881,63.9,1392.74,0.051,5718.0,1.5566,0.3395405006566173,0.19376727368070104,0.0014388075975881821,0.016697120276734586
Kepler-1543 b,2.71,7.8,1774.0,0.0867,6561.0,1.65,2.1607031475071126,0.6168713409434978,0.00045040972623145077,0.01666867876570872
TIC 183374187 b,14.03364384,177.98390792,1379.0,,5768.0,1.344,0.3550403896887377,0.18186741615990604,0.0015076312517208522,0.016558653335111414
TOI-205 b,2.50121142,6.81,1799.55,,6302.74,1.45382,2.3994089677516883,0.6525159050462861,0.00042003193782033454,0.016555286770551
WASP-155 b,13.45077684,276.8285425,1468.0,0.043,5660.0,1.24,0.6271582482430258,0.2433939943074776,0.0011214237110844629,0.01652113181207517
TOI-4087 b,13.04725353,232.01473711,1458.0,0.04469,6060.0,1.112,0.5759259418008611,0.23548455602927112,0.0011584452076653902,0.016516535817516977
CoRoT-13 b,9.92,415.704,1700.0,0.051,5945.0,1.01,2.3477808799193713,0.4680233123100987,0.0005541695414193962,0.016104790105942835
WASP-49 b,12.44199,117.5971,1400.0,0.0379,5600.0,0.97,0.33661653298194716,0.1827914907968554,0.001403940663862511,0.016019625680325843
TOI-4137 b,13.57407563,457.67290608,1570.0,0.05222,6202.0,1.438,1.0088643690893613,0.303174419563342,0.0008135697170420521,0.01570520699445049
WASP-66 b,15.6926,746.9005,1569.7,0.0546,6600.0,1.76,1.0655808576981602,0.2989435820852567,0.0008143163759824489,0.015602392585333762
WASP-46 b,13.159366,607.0553,1636.0,0.02335,5600.0,0.858,1.4686953890845462,0.3603183398672861,0.0006672719235755091,0.01550581541689369
TOI-858 B b,14.06727078,349.6112477,1529.0,0.04435,5842.0,1.308,0.6924114311074668,0.25216203127393233,0.0009235455486165665,0.015260508560108724
TOI-3877 b,11.67975789,99.7981198,1445.0,0.0529,5731.0,1.445,0.3453259479334478,0.18826551457942645,0.0012087503179714573,0.015085290869285277
HATS-34 b,16.02887,299.07803,1445.0,0.03166,5380.0,0.98,0.4003908701061046,0.18641076773682347,0.0012087503179714573,0.015010798605510262
Kepler-1031 b,0.87,0.59,2024.0,0.0218,6011.0,1.12,4.939723366131309,0.9506979712456544,0.00023552024699969389,0.014963576477897401
CoRoT-12 b,16.14,291.438,1442.0,0.04016,5675.0,1.116,0.38215888506153917,0.18178381032353869,0.0012207223680554466,0.014896562134005694
WASP-147 b,12.498035,87.40325,1404.0,0.0549,5702.0,1.429,0.2468372768652353,0.15594046461516553,0.0013851561946871453,0.014697003115060163
WASP-22 b,13.78707,212.9461,1502.0,0.047,6000.0,1.24,0.4479836081122319,0.20519902743281151,0.0010055765880067173,0.01436465585623907
Kepler-1589 b,1.09,1.32,2102.0,0.0205,6166.0,1.25,5.619566461397856,0.982320365631912,0.00019519788699294435,0.013847269034776705
HAT-P-46 b,14.392,156.684,1458.0,0.0577,6120.0,1.396,0.2897807777165525,0.16302249418418457,0.0011584452076653902,0.013742366140127674
Kepler-780 b,0.89,0.64,2099.0,0.015,5769.0,1.02,5.005164188350153,0.9575166812581561,0.00019659005498946105,0.013719994789425656
TOI-4214 b,10.68215861,165.27077164,1642.0,0.05018,6370.0,1.434,0.7475278249561901,0.28113548134492045,0.0006555802722213959,0.013575966830807893
K2-39 b,6.27704,28.6047,1670.0,0.05708,4881.0,2.97,0.6376481196332077,0.2983177213788039,0.0006041128696539112,0.013424513947654313
TOI-2587 A b,12.07207221,69.28659273,1445.0,0.0635,5760.0,1.726,0.21712613699559258,0.14734359019402987,0.0012087503179714573,0.013345471572712958
TOI-1296 b,14.11645916,95.3,1414.84,0.051,5567.0,1.7031,0.1867772372040815,0.13079706375927025,0.0013357213362249832,0.013217731604887307
TOI-3894 b,15.27784069,260.61929374,1531.0,0.05354,6000.0,1.502,0.40292944604414777,0.18941858410487022,0.0009177894606847392,0.01318508172706092
TOI-7008 b,4.94735276,21.7,1783.0,,5116.06,0.95255,0.987983006581331,0.3877187247458494,0.00043942246912429114,0.013052674796896709
XO-6 b,23.20263,1398.452,1577.0,0.0815,6720.0,1.93,0.6172261180272254,0.2085188271979844,0.0007963747169922609,0.012886392900938298
WASP-36 b,14.874343,750.39663,1733.0,0.02677,5959.0,0.985,1.2571464501913572,0.32625018328882494,0.0005047521550910866,0.012832594558930644
TOI-1444 b,1.41792246,3.58,2130.02,0.0116,5460.0,0.9105,6.923631667980881,0.8881160071854715,0.00018274103560996733,0.012739514861047976
K2-97 b,13.45077684,174.48779544,1566.0,0.0854,4673.0,4.14,0.3953041082385419,0.1940971923403561,0.0008235919348863316,0.012643452147083815
Kepler-685 b,10.58,78.8,1579.0,0.0265,5963.0,1.16,0.36684076369550195,0.19915497878475644,0.0007915408150950282,0.01255544878678254
WASP-64 b,14.247,403.945,1689.0,0.02648,5400.0,1.058,0.7701234335492851,0.26426147047066806,0.000571895196138968,0.0122934887435095
WASP-4 b,15.12091496,381.3940884,1653.0,0.02261,5436.0,0.912,0.6082023850962291,0.2324665794623461,0.0006347669053200577,0.012147513788247072
TOI-3912 b,14.28024141,129.03833324,1512.0,0.0463,5725.0,1.392,0.24429831484875317,0.14973006655212015,0.0009742303083755343,0.012077730288020233
HD 213885 b,1.745,8.83,2128.0,0.02012,5978.0,1.1011,9.161841710803479,0.7839833760916487,0.00018360708105159335,0.01199770391688181
Kepler-1087 b,0.61,0.165,2161.0,0.01554,5589.0,0.94,4.007770218067594,0.8428589245893009,0.00017004376548515027,0.011971754479186792
HATS-3 b,15.48,340.382,1648.0,0.0485,6351.0,1.404,0.5058969850926242,0.21123180105059383,0.0006441294324402677,0.011664502566507265
CoRoT-36 b,15.80466279,216.12331676,1567.0,0.066,6730.0,1.52,0.3018243652810693,0.16231493182443402,0.0008210727961948734,0.01154436550604962
TOI-2583 A b,14.4595851,79.45710175,1456.0,0.0571,5936.0,1.477,0.14490173966334766,0.11390693885709252,0.0011660214222331863,0.011524666192492329
K2-132 b,14.5717,155.7367,1586.0,0.0916,4840.0,3.85,0.2775036361046764,0.15894421948705575,0.0007748924737600968,0.011097958345037722
Kepler-80 f,1.21,4459.73,1054.0,0.0175,4540.0,0.678,13879.084826459792,0.021328172077016618,0.005196588822803531,0.010527760475345881
HATS-66 b,15.815899,1694.0339,1998.0,0.04714,6626.0,1.841,2.3607436091822884,0.41469333593390634,0.0002510927266667394,0.010204238357181327
MOA-2007-BLG-400L b,13.5,540.3082919,34.0,5.9,,,1.2107338970074972,0.32931979513082654,0.000311594490706123,0.010129868402068936
KELT-15 b,19.50366,416.3573,1642.0,0.04613,6003.0,1.78,0.3094042007075394,0.15530811906006914,0.0006555802722213959,0.010090437997014456
HD 102956 b,13.8,305.1168,1804.96,0.0807,4985.0,4.55,0.6400843903402723,0.24412123240454986,0.00041391345963922796,0.010052117382718889
WASP-174 b,16.10730527,104.88337431,1528.0,0.05503,6399.0,1.347,0.1383714068943402,0.10803605150418184,0.0009264395516188538,0.010004442568889365
TOI-3807 b,18.49481816,330.54154328,1646.0,0.0421,5772.0,1.468,0.2880608433443788,0.15194464838260502,0.000647919976964253,0.00992209519607119
TOI-6016 b,13.67495645,371.85923619,1890.0,0.055,6110.0,1.51,0.801694846074692,0.2722306121998345,0.0003302761915378283,0.009482156390683123
WASP-79 b,17.14974047,270.15414595,1716.2,0.0519,6600.0,1.51,0.2952890583175273,0.1570374022779562,0.0005292298477212991,0.009116407214144789
HD 80653 b,1.621,5.61,2438.0,0.01657,5959.0,1.199,7.2614306033605525,0.8555776729380044,9.279460567347733e-05,0.008910274562734499
DMPP-2 c,8.26,51.79,1910.88,0.04789,6500.0,1.78,0.5066571123417202,0.24913082543105125,0.00031289720295119987,0.008829062149871843
CoRoT-35 b,18.83108758,349.6112477,1747.0,0.0429,6390.0,1.65,0.288647341039351,0.1513622925944674,0.000485369021827062,0.008571264078190461
TOI-5592 b,17.14974047,285.72773789,1789.0,0.03935,6237.0,1.393,0.3123116040290233,0.1615641903992686,0.0004322730976899824,0.00835702417488821
OGLE-TR-132 b,13.45,375.02,2013.0,0.03035,6210.0,1.32,0.8497593482351141,0.28094080902832613,0.00024196545248104159,0.008244875376676643
HD 143105 b,13.7,384.5743,2028.25,0.0379,6380.0,1.647304,0.8245688632061733,0.27569058582193334,0.00023308441758550412,0.00801618236008337
HATS-18 b,14.896761,629.144485,2069.48,0.0174,5600.0,1.02,1.049260244525695,0.30104180068828157,0.0002109325201256936,0.007968657708946721
WASP-74 b,15.24424,228.8376,1865.0,0.03443,5990.0,1.42,0.35613809083523756,0.17817331292002112,0.0003526041980567595,0.007926200736625342
HATS-64 b,18.819911,305.1168,1793.0,0.06562,6554.0,2.113,0.2523607442489503,0.14136146508738648,0.000427583018439438,0.007774558632686871
TOI-4773 b,15.22179579,1687.66884117,2255.0,0.03216,6740.0,1.55,2.638140570937245,0.4364600430089326,0.00013742388335274294,0.0077446777879129815
HAT-P-39 b,17.609,190.372,1752.0,0.0509,6430.0,1.625,0.19222389217252261,0.1251200157428094,0.0004786601186707188,0.007738860483529559
HD 212301 b,14.2,162.0933,1870.75,0.03,6239.0,1.16,0.31211051863862227,0.16988542952462074,0.00034731502780129366,0.007681390673463912
HAT-P-40 b,17.03768,152.5584,1770.0,0.0608,6080.0,1.94,0.17006428928157857,0.11847647861688176,0.0004553967521016873,0.007345325286369077
HATS-35 b,16.409976,388.38826,2037.0,0.03199,6300.0,1.433,0.484563425327909,0.2036007672720135,0.00022816238107412615,0.006815719760179524
HAT-P-66 b,17.82231,248.86089,1896.0,0.04363,6002.0,1.881,0.24236675265470126,0.14051994742748386,0.0003251682192644009,0.006759631726368098
HAT-P-49 b,17.82231,699.226,2131.0,0.04378,6820.0,2.06,0.6809793816607187,0.23480007291711416,0.00018232261078721573,0.006542886389604888
Qatar-7 b,19.0553,597.5204,2053.0,0.0352,6387.0,1.564,0.47611705654773095,0.19387126820725445,0.00021947537189989704,0.006523033703001377
HATS-40 b,17.71022,505.3497,2101.0,0.04997,6460.0,2.26,0.5015664958728576,0.2028707680233075,0.000195660647365398,0.006300303627838569
WASP-142 b,17.14977,266.9772,2000.0,0.0347,6010.0,1.64,0.2918150245892755,0.1560961683193685,0.000249852589427674,0.006245080612316567
KELT-16 b,15.860735,874.0325,2453.0,0.02044,6236.0,1.36,1.207719362692475,0.3151177924191757,8.996261269963696e-05,0.005324360986463155
Kepler-238 b,1.73,3305.02,1642.0,0.034,5751.0,1.43,3519.201686034931,0.04181607078724279,0.0006555802722213959,0.005235818089843247
HATS-67 b,18.887165,460.8535,2193.0,0.03032,6594.0,1.441,0.37711251171269505,0.17308743036564664,0.0001580061151888694,0.005229614943769739
OGLE-2017-BLG-0364L b,10.3,75.8,,3.79,,,0.38244228648606027,0.204777385672784,,
OGLE-2017-BLG-0373L b,14.0,127.0,,2.424,,,0.255169045116915,0.15391364267522006,,
CoRoT-7 d,4.31,17.142,,,5250.0,0.8389,1.1804240650576525,0.4336260022893754,,
KMT-2021-BLG-1547L b,13.6,467.20775829,,4.5,,,1.024004099506795,0.30506645762062384,,
K2-392 b,1.85,4.08,,,5726.0,1.058,3.552657596342724,0.7936483613861003,,
UKIRT-2017-BLG-001L b,13.7,407.0,,4.18,,,0.8726519877301019,0.28303067793249925,,
TIC 38825265 b,2.18869476,5.43,,,4375.52,0.664503,2.8553056822084857,0.7137749152179834,,
KIC 8540376 c,2.4,6.35,,,6474.0,1.26,2.53249370587679,0.6712548631855627,,
TOI-1203 e,7.31,42.1,,,5737.0,1.179,0.5942077878214772,0.2776538092803136,,
OGLE-2016-BLG-0263L b,13.0,1300.0,,5.4,,,3.262283277271653,0.49019280586615305,,
KMT-2023-BLG-2209L b,13.9,254.2627256,,3.51,,,0.5219713569987703,0.2207403717616635,,
KMT-2021-BLG-0748L b,14.3,143.02278315,,2.43,,,0.26965314323475403,0.15742402936173133,,
OGLE-2019-BLG-0960L b,1.39,2.5,,1.9,,,5.132204846060719,0.932291901532625,,
OGLE-2016-BLG-1800L b,13.2,823.17557413,,1.88,,,1.9732361178352553,0.40618638137003893,,
OGLE-2019-BLG-1492L b,6.79,37.1,,2.7,,,0.6533907189577319,0.2960195647732979,,
K2-195 c,2.57581891,7.16,,,5712.0,0.906367,2.3098055219406244,0.6394190734533137,,
K2-201 c,3.28568401,10.8,,,5507.0,0.878161,1.6786290987290882,0.5355055712602248,,
K2-401 b,2.262,5.74,,,4213.0,0.675,2.7342767218774555,0.6983461893998528,,
KMT-2019-BLG-1367L b,1.85,4.08,,1.7,,,3.552657596342724,0.7936483613861003,,
TOI-544 c,4.92,21.5,,,4169.0,0.623,0.9952943211388958,0.389528427902733,,
SWEEPS-4 b,9.079,1207.7,,0.055,,1.18,8.897200805818354,0.5464452295552202,,
Kepler-19 d,5.06,22.5,,,5544.0,0.859,0.9575012334469657,0.38019413084377335,,
KMT-2016-BLG-2142L b,12.2,4923.0,,0.83,,,14.94716119965664,0.419464160276963,,
Kepler-468 b,13.34,,484.0,0.2213,5498.0,0.87,,,0.12624250872959486,
Gaia22dkvL b,14.1,187.83658854,,1.4,,,0.3694292077559776,0.18529814010654153,,
KMT-2024-BLG-0404L c,4.33,17.3,,,,,1.174872635515988,0.43226252434397006,,
OGLE-2014-BLG-0676L b,13.0,1169.60853776,,4.53,,,2.9350725951450762,0.4727607114063744,,
K2-202 b,2.30165603,5.91,,,5491.0,0.910685,2.6722346547026707,0.6902357509623649,,
OGLE-2015-BLG-1649L b,13.2,807.0,,2.07,,,1.9344616107882362,0.4030150527351003,,
GJ 508.2 b,,587.98255295,59.3,4.85,3720.0,0.53,,,0.00434721298899032,
OGLE-2015-BLG-1771L b,14.3,138.0,,0.85,,,0.2601832585467769,0.15457724073430731,,
EPIC 206042996 b,1.7,3.53,,,4114.0,0.5,3.9612870643638316,0.8343908591452976,,
OGLE-2012-BLG-0358L b,13.4,588.0,,0.87,,,1.3473217027569824,0.34564936559525766,,
EPIC 206032309 b,1.01,1.01,,,3489.0,0.37344,5.404625760797071,0.9934101571372461,,
K2-384 b,1.076,1.26,,,3623.0,0.348,5.576248322882382,0.9862593765039039,,
KMT-2023-BLG-0416L b,3.67,13.03096469,,2.96,,,1.4534053340195259,0.49210366558043284,,
K2-186 b,3.17207779,10.2,,,5784.0,0.98083,1.761882974377424,0.5503776736645448,,
MOA-2022-BLG-249L b,2.04,4.83,,1.63,,,3.1366423579761604,0.7475168579849624,,
K2-378 b,2.88,8.65,,,4823.0,0.732,1.9963975061820352,0.5906141199961542,,
HD 181433 c,,2207.00045821,153.53,1.885,4918.0,0.79,,,0.20327129167713637,
BD-08 2823 b,,2948.49413174,798.86,0.06,4816.0,0.71,,,0.017422596720824378,
HD 202696 b,,634.38868,492.46,1.566,5040.0,6.43,,,0.11847338170965269,
NGC 2682 YBP 401 b,14.3,146.2018,,,6165.0,1.215821,0.2756468168797403,0.1591981832586289,,
TIC 24750448 c,3.09028272,9.75,,,4545.43,0.713599,1.8214545958323793,0.5609730342909482,,
K2-408 b,1.677,3.45,,,5335.0,0.784,4.033000554874974,0.8410939200577635,,
MOA-2015-BLG-337L b,6.42,33.7,,0.24,,,0.7021553207552279,0.3106251438137583,,
TIC 320419023 b,2.77280763,8.11,,,5703.36,0.952319,2.0973456393357806,0.6069164197136531,,
TIC 65612701 b,5.07802804,22.7,,,5692.29,1.73709,0.9557602136474118,0.3795573721310983,,
OGLE-2014-BLG-1722L c,11.0,83.7,,1.7,,,0.3467015450187131,0.19162840164431616,,
KMT-2016-BLG-1337L b,11.4,88.99195396,,3.97,,,0.33116510062076326,0.18550944863955876,,
MOA-2016-BLG-319L b,14.1,200.0,,0.95,,,0.3933517006749803,0.19120807834286446,,
TIC 290487717 b,6.63777941,35.7,,,5328.97,0.943767,0.6729892758479573,0.30192017377669156,,
KMT-2021-BLG-1077L b,9.86,69.92224954,,1.26,,,0.40215458237573,0.21237303330966664,,
KMT-2021-BLG-0852L b,14.2,155.73591943,,7.78,,,0.299869387469809,0.16647493628341978,,
OGLE-2016-BLG-0613L AB b,13.0,1330.0,,6.4,,,3.3375667375163833,0.4939493017400978,,
SR 12 AB c,12.3,4131.62,,,3828.93,1.103075,12.240901724588305,0.45157517580144,,
TIC 142589416 b,2.67899519,7.65,,,4396.27,0.713832,2.1935826785757673,0.6219400767330503,,
TOI-1634 c,,,,,3472.0,0.45,,,,
KMT-2017-BLG-0165L b,6.45,34.0,,3.45,,,0.6985671314737407,0.30951452080141617,,
OGLE-2018-BLG-1119L b,13.9,289.22385037,,4.06,,,0.5937424185861011,0.23499981230890002,,
K2-396 c,3.124,9.93,,,5236.0,0.92,1.7956618148704542,0.5564562762378257,,
2MASS J01033563-5515561 AB b,12.3,4131.79,,84.0,,,12.24140538980756,0.4515683209834771,,
TIC 160113658 b,3.49015778,12.0,,,4817.31,0.789834,1.556160683815919,0.5121368044075228,,
HD 23079 c,2.8,8.26,,,5994.0,1.08,2.0745042447497224,0.6031070226281549,,
OGLE-2018-BLG-1269L b,14.1,210.0,,4.51,,,0.41301928570872937,0.19591591200604327,,
HD 127195 c,14.1,206.58846455,,,4981.0,4.16,0.40630961935287696,0.1943244687235804,,
K2-183 b,1.1,1.37,,,5482.0,0.87,5.674804261357669,0.9783900224804826,,
K2-386 b,2.32,5.99,,,5749.0,0.97,2.6446684984256374,0.6865726211800686,,
K2-206 b,2.79522879,8.22,,,5043.0,0.758046,2.075047820809027,0.6033844492775744,,
KMT-2021-BLG-0322L b,12.7,2034.1018048,,,,,5.4748206514570015,0.5768765566867633,,
EPIC 220492298 b,0.99,0.937,,,5620.0,0.89,5.324053140380419,0.9893592303046987,,
WASP-126 c,9.38,64.2,,,5800.0,1.27,0.42887910452489186,0.222124066787171,,
GJ 667 C c,1.77,3.8,,0.125,3350.0,,3.778088893043548,0.8160896499820108,,
K2-395 c,3.395,11.4,,,5007.0,0.783,1.606178802397443,0.5220943354587334,,
KMT-2020-BLG-0202L b,12.4,3902.93283796,,4.17,,,11.28585320178981,0.46414398509767574,,
HD 127195 b,14.0,212.94503269,,,4981.0,4.16,0.4278502413692721,0.1997597782309173,,
KIC 10068024 b,13.4,635.656814,,,6118.4,1.574,1.45652078402646,0.3573322277768712,,
OGLE-2013-BLG-0102L b,12.3,4100.0,,0.8,,,12.1472199938068,0.4528553873823149,,
Kepler-718 b,16.56,,1497.0,0.0322,6191.0,1.3,,,0.0010216950620600745,
K2-201 b,1.40006712,2.54,,,5507.0,0.878161,5.1026469607293015,0.9296850481671862,,
OGLE-2016-BLG-1195L b,1.11,1.43,,1.16,,,5.764683599730046,0.9728914075549954,,
MOA-2009-BLG-266L b,3.21,10.4,,3.2,,,1.7335110589565268,0.5453523084056462,,
